image,true_label,full_ai_probability,spatial_only_ai_probability,frequency_only_ai_probability,full_minus_spatial_only,full_minus_frequency_only,branch_disagreement,spatial_supports_ai,frequency_supports_ai,path
TEMP_TEST\0673 (2).jpg,REAL,0.1154809221625328,0.11633255332708359,0.5092096328735352,-0.0008516311645507812,-0.39372871071100235,0.39287707954645157,0,0,TEMP_TEST\REAL\0673 (2).jpg
TEMP_TEST\0673 (9).jpg,REAL,0.9652376174926758,0.9647548198699951,0.5105959177017212,0.00048279762268066406,0.4546416997909546,0.4541589021682739,1,0,TEMP_TEST\REAL\0673 (9).jpg
TEMP_TEST\0677 (8).jpg,REAL,0.8561259508132935,0.8546321988105774,0.5087909698486328,0.0014937520027160645,0.34733498096466064,0.3458412289619446,1,0,TEMP_TEST\REAL\0677 (8).jpg
TEMP_TEST\0679 (8).jpg,REAL,0.9480116367340088,0.9472153186798096,0.5110242366790771,0.0007963180541992188,0.43698740005493164,0.4361910820007324,1,0,TEMP_TEST\REAL\0679 (8).jpg
TEMP_TEST\0679.jpg,REAL,0.7509943842887878,0.7501112222671509,0.5082366466522217,0.0008831620216369629,0.24275773763656616,0.2418745756149292,1,0,TEMP_TEST\REAL\0679.jpg
TEMP_TEST\0680 (10).jpg,REAL,0.25136327743530273,0.2516128718852997,0.5091379880905151,-0.00024959444999694824,-0.2577747106552124,0.25752511620521545,0,0,TEMP_TEST\REAL\0680 (10).jpg
TEMP_TEST\0681 (10).jpg,REAL,0.9571214914321899,0.9566171169281006,0.5101335048675537,0.0005043745040893555,0.44698798656463623,0.4464836120605469,1,0,TEMP_TEST\REAL\0681 (10).jpg
TEMP_TEST\0685 (10).jpg,REAL,0.049588777124881744,0.050288163125514984,0.5081700086593628,-0.0006993860006332397,-0.45858123153448105,0.4578818455338478,0,0,TEMP_TEST\REAL\0685 (10).jpg
TEMP_TEST\0687 (3).jpg,REAL,0.6058154702186584,0.6041899919509888,0.5088054537773132,0.0016254782676696777,0.09701001644134521,0.09538453817367554,1,0,TEMP_TEST\REAL\0687 (3).jpg
TEMP_TEST\0689 (4).jpg,REAL,0.9804291725158691,0.9802080988883972,0.51020747423172,0.00022107362747192383,0.47022169828414917,0.47000062465667725,1,0,TEMP_TEST\REAL\0689 (4).jpg
TEMP_TEST\0689.jpg,REAL,0.6550872921943665,0.6536561250686646,0.51175457239151,0.0014311671257019043,0.14333271980285645,0.14190155267715454,1,0,TEMP_TEST\REAL\0689.jpg
TEMP_TEST\0690 (3).jpg,REAL,0.3671146035194397,0.36739736795425415,0.509218692779541,-0.0002827644348144531,-0.14210408926010132,0.14182132482528687,0,0,TEMP_TEST\REAL\0690 (3).jpg
TEMP_TEST\0690 (7).jpg,REAL,0.9870263934135437,0.9868293404579163,0.510456383228302,0.0001970529556274414,0.4765700101852417,0.47637295722961426,1,0,TEMP_TEST\REAL\0690 (7).jpg
TEMP_TEST\0691 (2).jpg,REAL,0.9552251696586609,0.9546870589256287,0.5098447203636169,0.0005381107330322266,0.44538044929504395,0.4448423385620117,1,0,TEMP_TEST\REAL\0691 (2).jpg
TEMP_TEST\0691 (4).jpg,REAL,0.9039039015769958,0.9028226137161255,0.5080145597457886,0.0010812878608703613,0.3958893418312073,0.3948080539703369,1,0,TEMP_TEST\REAL\0691 (4).jpg
TEMP_TEST\0694 (3).jpg,REAL,0.8534878492355347,0.8519687056541443,0.5092716813087463,0.0015191435813903809,0.34421616792678833,0.34269702434539795,1,0,TEMP_TEST\REAL\0694 (3).jpg
TEMP_TEST\0694 (8).jpg,REAL,0.1921365112066269,0.19114501774311066,0.5107367634773254,0.0009914934635162354,-0.31860025227069855,0.3195917457342148,0,0,TEMP_TEST\REAL\0694 (8).jpg
TEMP_TEST\0695 (2).jpg,REAL,0.7416724562644958,0.739359438419342,0.5102447867393494,0.0023130178451538086,0.23142766952514648,0.22911465167999268,1,0,TEMP_TEST\REAL\0695 (2).jpg
TEMP_TEST\0696.jpg,REAL,0.41215017437934875,0.41149085760116577,0.5096930265426636,0.0006593167781829834,-0.09754285216331482,0.0982021689414978,0,0,TEMP_TEST\REAL\0696.jpg
TEMP_TEST\0697 (3).jpg,REAL,0.27710872888565063,0.2758747637271881,0.5111329555511475,0.0012339651584625244,-0.23402422666549683,0.23525819182395935,0,0,TEMP_TEST\REAL\0697 (3).jpg
TEMP_TEST\0703 (9).jpg,REAL,0.714626669883728,0.710488498210907,0.5092533230781555,0.004138171672821045,0.2053733468055725,0.20123517513275146,1,0,TEMP_TEST\REAL\0703 (9).jpg
TEMP_TEST\0704 (2).jpg,REAL,0.9280908107757568,0.9272374510765076,0.5105224847793579,0.0008533596992492676,0.4175683259963989,0.41671496629714966,1,0,TEMP_TEST\REAL\0704 (2).jpg
TEMP_TEST\0704 (3).jpg,REAL,0.37314969301223755,0.374320924282074,0.50836580991745,-0.0011712312698364258,-0.1352161169052124,0.13404488563537598,0,0,TEMP_TEST\REAL\0704 (3).jpg
TEMP_TEST\0706.jpg,REAL,0.4174686670303345,0.4169370234012604,0.5098541378974915,0.0005316436290740967,-0.09238547086715698,0.09291711449623108,0,0,TEMP_TEST\REAL\0706.jpg
TEMP_TEST\0710 (3).jpg,REAL,0.34925931692123413,0.3490920066833496,0.5106382966041565,0.00016731023788452148,-0.16137897968292236,0.16154628992080688,0,0,TEMP_TEST\REAL\0710 (3).jpg
TEMP_TEST\0710.jpg,REAL,0.40206292271614075,0.40068820118904114,0.5093411803245544,0.0013747215270996094,-0.1072782576084137,0.1086529791355133,0,0,TEMP_TEST\REAL\0710.jpg
TEMP_TEST\0712.jpg,REAL,0.28776460886001587,0.2866344153881073,0.5096883177757263,0.0011301934719085693,-0.22192370891571045,0.22305390238761902,0,0,TEMP_TEST\REAL\0712.jpg
TEMP_TEST\0713 (8).jpg,REAL,0.08478660136461258,0.0845264419913292,0.5108991861343384,0.00026015937328338623,-0.4261125847697258,0.4263727441430092,0,0,TEMP_TEST\REAL\0713 (8).jpg
TEMP_TEST\0719 (3).jpg,REAL,0.973236083984375,0.9728890061378479,0.5083187818527222,0.0003470778465270996,0.46491730213165283,0.46457022428512573,1,0,TEMP_TEST\REAL\0719 (3).jpg
TEMP_TEST\0721 (4).jpg,REAL,0.1147332414984703,0.11404331028461456,0.5104709267616272,0.0006899312138557434,-0.3957376852631569,0.39642761647701263,0,0,TEMP_TEST\REAL\0721 (4).jpg
TEMP_TEST\0723.jpg,REAL,0.2872496247291565,0.2885822653770447,0.5077913403511047,-0.0013326406478881836,-0.22054171562194824,0.21920907497406006,0,0,TEMP_TEST\REAL\0723.jpg
TEMP_TEST\0727.jpg,REAL,0.9711848497390747,0.9709364175796509,0.5089753270149231,0.0002484321594238281,0.4622095227241516,0.4619610905647278,1,0,TEMP_TEST\REAL\0727.jpg
TEMP_TEST\0732 (6).jpg,REAL,0.9525766372680664,0.9519820809364319,0.5100287199020386,0.0005945563316345215,0.44254791736602783,0.4419533610343933,1,0,TEMP_TEST\REAL\0732 (6).jpg
TEMP_TEST\0735 (3).jpg,REAL,0.44356250762939453,0.44251900911331177,0.5107576251029968,0.0010434985160827637,-0.0671951174736023,0.06823861598968506,0,0,TEMP_TEST\REAL\0735 (3).jpg
TEMP_TEST\0738 (9).jpg,REAL,0.7641016244888306,0.7635217308998108,0.50776207447052,0.0005798935890197754,0.25633955001831055,0.25575965642929077,1,0,TEMP_TEST\REAL\0738 (9).jpg
TEMP_TEST\0740 (9).jpg,REAL,0.9334920644760132,0.9328271746635437,0.5089988708496094,0.0006648898124694824,0.4244931936264038,0.4238283038139343,1,0,TEMP_TEST\REAL\0740 (9).jpg
TEMP_TEST\0742 (6).jpg,REAL,0.10970205068588257,0.11018200218677521,0.5090111494064331,-0.00047995150089263916,-0.39930909872055054,0.3988291472196579,0,0,TEMP_TEST\REAL\0742 (6).jpg
TEMP_TEST\0745 (8).jpg,REAL,0.9984830021858215,0.9984588623046875,0.5101962089538574,2.4139881134033203e-05,0.4882867932319641,0.4882626533508301,1,0,TEMP_TEST\REAL\0745 (8).jpg
TEMP_TEST\0748.jpg,REAL,0.7417171597480774,0.739996612071991,0.5098534822463989,0.0017205476760864258,0.23186367750167847,0.23014312982559204,1,0,TEMP_TEST\REAL\0748.jpg
TEMP_TEST\0754 (8).jpg,REAL,0.5539349913597107,0.5530190467834473,0.5102073550224304,0.0009159445762634277,0.04372763633728027,0.042811691761016846,0,0,TEMP_TEST\REAL\0754 (8).jpg
TEMP_TEST\0755 (3).jpg,REAL,0.3132370412349701,0.3130800127983093,0.5096232891082764,0.0001570284366607666,-0.19638624787330627,0.19654327630996704,0,0,TEMP_TEST\REAL\0755 (3).jpg
TEMP_TEST\0756 (3).jpg,REAL,0.9986104965209961,0.9985944628715515,0.5073378086090088,1.6033649444580078e-05,0.4912726879119873,0.4912566542625427,1,0,TEMP_TEST\REAL\0756 (3).jpg
TEMP_TEST\0756 (8).jpg,REAL,0.9273389577865601,0.9265974164009094,0.5088469386100769,0.0007415413856506348,0.41849201917648315,0.4177504777908325,1,0,TEMP_TEST\REAL\0756 (8).jpg
TEMP_TEST\0760 (9).jpg,REAL,0.5211910009384155,0.5212474465370178,0.5087473392486572,-5.644559860229492e-05,0.0124436616897583,0.012500107288360596,0,0,TEMP_TEST\REAL\0760 (9).jpg
TEMP_TEST\0763 (3).jpg,REAL,0.9474566578865051,0.946972668170929,0.5065265893936157,0.0004839897155761719,0.4409300684928894,0.44044607877731323,1,0,TEMP_TEST\REAL\0763 (3).jpg
TEMP_TEST\0765 (2).jpg,REAL,0.8003481030464172,0.7984862327575684,0.5102265477180481,0.001861870288848877,0.29012155532836914,0.28825968503952026,1,0,TEMP_TEST\REAL\0765 (2).jpg
TEMP_TEST\0765 (9).jpg,REAL,0.8641713261604309,0.8629952669143677,0.5100507140159607,0.0011760592460632324,0.3541206121444702,0.352944552898407,1,0,TEMP_TEST\REAL\0765 (9).jpg
TEMP_TEST\0767.jpg,REAL,0.6252239346504211,0.623410701751709,0.5093173384666443,0.0018132328987121582,0.11590659618377686,0.1140933632850647,1,0,TEMP_TEST\REAL\0767.jpg
TEMP_TEST\0770 (10).jpg,REAL,0.09262207895517349,0.09287673979997635,0.508965015411377,-0.00025466084480285645,-0.41634293645620346,0.4160882756114006,0,0,TEMP_TEST\REAL\0770 (10).jpg
TEMP_TEST\0772.jpg,REAL,0.720508873462677,0.7192946076393127,0.5081425905227661,0.0012142658233642578,0.2123662829399109,0.21115201711654663,1,0,TEMP_TEST\REAL\0772.jpg
TEMP_TEST\0773.jpg,REAL,0.1599626988172531,0.1597146838903427,0.5110422372817993,0.0002480149269104004,-0.3510795384645462,0.3513275533914566,0,0,TEMP_TEST\REAL\0773.jpg
TEMP_TEST\0775.jpg,REAL,0.2903521955013275,0.28979742527008057,0.5089012384414673,0.0005547702312469482,-0.21854904294013977,0.21910381317138672,0,0,TEMP_TEST\REAL\0775.jpg
TEMP_TEST\0779 (2).jpg,REAL,0.14401324093341827,0.1440255343914032,0.5106807351112366,-1.2293457984924316e-05,-0.3666674941778183,0.3666552007198334,0,0,TEMP_TEST\REAL\0779 (2).jpg
TEMP_TEST\0780 (3).jpg,REAL,0.6260372996330261,0.6281949877738953,0.5065202116966248,-0.0021576881408691406,0.11951708793640137,0.12167477607727051,1,0,TEMP_TEST\REAL\0780 (3).jpg
TEMP_TEST\0790 (8).jpg,REAL,0.7172776460647583,0.7161656022071838,0.5090316534042358,0.0011120438575744629,0.20824599266052246,0.207133948802948,1,0,TEMP_TEST\REAL\0790 (8).jpg
TEMP_TEST\0792 (7).jpg,REAL,0.82297283411026,0.8222170472145081,0.5082179307937622,0.0007557868957519531,0.3147549033164978,0.31399911642074585,1,0,TEMP_TEST\REAL\0792 (7).jpg
TEMP_TEST\0793 (9).jpg,REAL,0.20738112926483154,0.2071940153837204,0.5085087418556213,0.00018711388111114502,-0.3011276125907898,0.30131472647190094,0,0,TEMP_TEST\REAL\0793 (9).jpg
TEMP_TEST\0794 (3).jpg,REAL,0.8904849886894226,0.8895055055618286,0.5101275444030762,0.0009794831275939941,0.38035744428634644,0.37937796115875244,1,0,TEMP_TEST\REAL\0794 (3).jpg
TEMP_TEST\0795 (4).jpg,REAL,0.8995882272720337,0.8988984823226929,0.5087027549743652,0.0006897449493408203,0.39088547229766846,0.39019572734832764,1,0,TEMP_TEST\REAL\0795 (4).jpg
TEMP_TEST\0795 (6).jpg,REAL,0.24192391335964203,0.2421865612268448,0.5095827579498291,-0.0002626478672027588,-0.2676588445901871,0.2673961967229843,0,0,TEMP_TEST\REAL\0795 (6).jpg
TEMP_TEST\0796 (7).jpg,REAL,0.6693718433380127,0.6688785552978516,0.5086295008659363,0.0004932880401611328,0.16074234247207642,0.16024905443191528,1,0,TEMP_TEST\REAL\0796 (7).jpg
TEMP_TEST\0798 (3).jpg,REAL,0.1698451191186905,0.16895131766796112,0.5104621052742004,0.0008938014507293701,-0.34061698615550995,0.3415107876062393,0,0,TEMP_TEST\REAL\0798 (3).jpg
TEMP_TEST\0798.jpg,REAL,0.4321829080581665,0.43330061435699463,0.5084037184715271,-0.001117706298828125,-0.0762208104133606,0.07510310411453247,0,0,TEMP_TEST\REAL\0798.jpg
TEMP_TEST\0799 (10).jpg,REAL,0.7823688983917236,0.7798867225646973,0.5105751752853394,0.002482175827026367,0.2717937231063843,0.2693115472793579,1,0,TEMP_TEST\REAL\0799 (10).jpg
TEMP_TEST\0801 (2).jpg,REAL,0.9707328081130981,0.9703956842422485,0.5103853940963745,0.0003371238708496094,0.46034741401672363,0.460010290145874,1,0,TEMP_TEST\REAL\0801 (2).jpg
TEMP_TEST\0803.jpg,REAL,0.9444124698638916,0.9437885880470276,0.5089418888092041,0.0006238818168640137,0.4354705810546875,0.4348466992378235,1,0,TEMP_TEST\REAL\0803.jpg
TEMP_TEST\0806.jpg,REAL,0.0614161491394043,0.06116589531302452,0.5105466842651367,0.000250253826379776,-0.4491305351257324,0.4493807889521122,0,0,TEMP_TEST\REAL\0806.jpg
TEMP_TEST\0809 (3).jpg,REAL,0.9875484704971313,0.987405002117157,0.5100917816162109,0.00014346837997436523,0.4774566888809204,0.47731322050094604,1,0,TEMP_TEST\REAL\0809 (3).jpg
TEMP_TEST\0812 (2).jpg,REAL,0.8831971883773804,0.8820031881332397,0.5089769959449768,0.001194000244140625,0.37422019243240356,0.37302619218826294,1,0,TEMP_TEST\REAL\0812 (2).jpg
TEMP_TEST\0812 (9).jpg,REAL,0.6165091395378113,0.6153451800346375,0.5090445280075073,0.0011639595031738281,0.10746461153030396,0.10630065202713013,1,0,TEMP_TEST\REAL\0812 (9).jpg
TEMP_TEST\0813 (3).jpg,REAL,0.47730258107185364,0.47723448276519775,0.5085611343383789,6.809830665588379e-05,-0.03125855326652527,0.03132665157318115,0,0,TEMP_TEST\REAL\0813 (3).jpg
TEMP_TEST\0817 (10).jpg,REAL,0.5440781116485596,0.5454376339912415,0.5087552070617676,-0.0013595223426818848,0.03532290458679199,0.03668242692947388,0,0,TEMP_TEST\REAL\0817 (10).jpg
TEMP_TEST\0817 (2).jpg,REAL,0.9777917265892029,0.9775636792182922,0.5084244608879089,0.00022804737091064453,0.46936726570129395,0.4691392183303833,1,0,TEMP_TEST\REAL\0817 (2).jpg
TEMP_TEST\0820 (8).jpg,REAL,0.669264018535614,0.6667077541351318,0.5109820365905762,0.0025562644004821777,0.15828198194503784,0.15572571754455566,1,0,TEMP_TEST\REAL\0820 (8).jpg
TEMP_TEST\0822 (4).jpg,REAL,0.570621907711029,0.5710097551345825,0.5083804726600647,-0.0003878474235534668,0.062241435050964355,0.06262928247451782,1,0,TEMP_TEST\REAL\0822 (4).jpg
TEMP_TEST\0822 (8).jpg,REAL,0.030300773680210114,0.030234405770897865,0.51033616065979,6.636790931224823e-05,-0.4800353869795799,0.4801017548888922,0,0,TEMP_TEST\REAL\0822 (8).jpg
TEMP_TEST\0823.jpg,REAL,0.9988116025924683,0.9987983703613281,0.5097768306732178,1.3232231140136719e-05,0.4890347719192505,0.48902153968811035,1,0,TEMP_TEST\REAL\0823.jpg
TEMP_TEST\0825.jpg,REAL,0.7432733774185181,0.7411538362503052,0.5111238360404968,0.0021195411682128906,0.23214954137802124,0.23003000020980835,1,0,TEMP_TEST\REAL\0825.jpg
TEMP_TEST\0826 (9).jpg,REAL,0.2849973142147064,0.2861436903476715,0.5079683661460876,-0.0011463761329650879,-0.22297105193138123,0.22182467579841614,0,0,TEMP_TEST\REAL\0826 (9).jpg
TEMP_TEST\0827 (10).jpg,REAL,0.3516293168067932,0.3509634733200073,0.5099607706069946,0.0006658434867858887,-0.15833145380020142,0.1589972972869873,0,0,TEMP_TEST\REAL\0827 (10).jpg
TEMP_TEST\0828 (10).jpg,REAL,0.400242418050766,0.39907607436180115,0.5105712413787842,0.0011663436889648438,-0.11032882332801819,0.11149516701698303,0,0,TEMP_TEST\REAL\0828 (10).jpg
TEMP_TEST\0828 (3).jpg,REAL,0.6374388933181763,0.6391816735267639,0.5062704682350159,-0.0017427802085876465,0.1311684250831604,0.13291120529174805,1,0,TEMP_TEST\REAL\0828 (3).jpg
TEMP_TEST\0828 (9).jpg,REAL,0.5538620352745056,0.5541066527366638,0.5096521377563477,-0.0002446174621582031,0.04420989751815796,0.04445451498031616,0,0,TEMP_TEST\REAL\0828 (9).jpg
TEMP_TEST\0833 (9).jpg,REAL,0.13596013188362122,0.1349233239889145,0.5103108286857605,0.001036807894706726,-0.3743506968021393,0.375387504696846,0,0,TEMP_TEST\REAL\0833 (9).jpg
TEMP_TEST\0833.jpg,REAL,0.8544964790344238,0.8531655669212341,0.5090188980102539,0.0013309121131896973,0.3454775810241699,0.3441466689109802,1,0,TEMP_TEST\REAL\0833.jpg
TEMP_TEST\0834 (10).jpg,REAL,0.954314112663269,0.9537807106971741,0.5102912783622742,0.0005334019660949707,0.4440228343009949,0.4434894323348999,1,0,TEMP_TEST\REAL\0834 (10).jpg
TEMP_TEST\0835 (2).jpg,REAL,0.007035476621240377,0.0070082941092550755,0.5100608468055725,2.718251198530197e-05,-0.5030253701843321,0.5030525526963174,0,0,TEMP_TEST\REAL\0835 (2).jpg
TEMP_TEST\0838 (8).jpg,REAL,0.2762082517147064,0.27912163734436035,0.5067556500434875,-0.0029133856296539307,-0.23054739832878113,0.2276340126991272,0,0,TEMP_TEST\REAL\0838 (8).jpg
TEMP_TEST\0839 (6).jpg,REAL,0.6593095064163208,0.6568466424942017,0.5103709697723389,0.0024628639221191406,0.14893853664398193,0.1464756727218628,1,0,TEMP_TEST\REAL\0839 (6).jpg
TEMP_TEST\0839.jpg,REAL,0.643414318561554,0.6412703990936279,0.509397029876709,0.0021439194679260254,0.13401728868484497,0.13187336921691895,1,0,TEMP_TEST\REAL\0839.jpg
TEMP_TEST\0840 (8).jpg,REAL,0.5021973848342896,0.5016710758209229,0.5098426342010498,0.0005263090133666992,-0.007645249366760254,0.008171558380126953,0,0,TEMP_TEST\REAL\0840 (8).jpg
TEMP_TEST\0846.jpg,REAL,0.6233870387077332,0.6217647194862366,0.5088876485824585,0.001622319221496582,0.11449939012527466,0.11287707090377808,1,0,TEMP_TEST\REAL\0846.jpg
TEMP_TEST\0848 (9).jpg,REAL,0.7305634021759033,0.729067325592041,0.5091416835784912,0.0014960765838623047,0.2214217185974121,0.2199256420135498,1,0,TEMP_TEST\REAL\0848 (9).jpg
TEMP_TEST\0851 (3).jpg,REAL,0.6941788792610168,0.693171501159668,0.5080960392951965,0.001007378101348877,0.1860828399658203,0.18507546186447144,1,0,TEMP_TEST\REAL\0851 (3).jpg
TEMP_TEST\0851 (4).jpg,REAL,0.5170785188674927,0.5177521705627441,0.5090976357460022,-0.0006736516952514648,0.007980883121490479,0.008654534816741943,0,0,TEMP_TEST\REAL\0851 (4).jpg
TEMP_TEST\0855 (10).jpg,REAL,0.9717081785202026,0.9713464379310608,0.5101224184036255,0.0003617405891418457,0.46158576011657715,0.4612240195274353,1,0,TEMP_TEST\REAL\0855 (10).jpg
TEMP_TEST\0856 (8).jpg,REAL,0.431904137134552,0.43254730105400085,0.5092150568962097,-0.0006431639194488525,-0.07731091976165771,0.07666775584220886,0,0,TEMP_TEST\REAL\0856 (8).jpg
TEMP_TEST\0856.jpg,REAL,0.9354701638221741,0.934842586517334,0.5097814798355103,0.0006275773048400879,0.4256886839866638,0.42506110668182373,1,0,TEMP_TEST\REAL\0856.jpg
TEMP_TEST\0858.jpg,REAL,0.6836689114570618,0.6820117235183716,0.5089961886405945,0.0016571879386901855,0.17467272281646729,0.1730155348777771,1,0,TEMP_TEST\REAL\0858.jpg
TEMP_TEST\0859 (9).jpg,REAL,0.7879911065101624,0.7868584990501404,0.5089925527572632,0.0011326074600219727,0.27899855375289917,0.2778659462928772,1,0,TEMP_TEST\REAL\0859 (9).jpg
TEMP_TEST\0860 (2).jpg,REAL,0.8568972945213318,0.8552160263061523,0.5101465582847595,0.0016812682151794434,0.34675073623657227,0.3450694680213928,1,0,TEMP_TEST\REAL\0860 (2).jpg
TEMP_TEST\0861 (3).jpg,REAL,0.5004695653915405,0.4999929666519165,0.5095926523208618,0.00047659873962402344,-0.009123086929321289,0.009599685668945312,0,0,TEMP_TEST\REAL\0861 (3).jpg
TEMP_TEST\0863 (3).jpg,REAL,0.9009232521057129,0.9005743861198425,0.5065231919288635,0.00034886598587036133,0.39440006017684937,0.394051194190979,1,0,TEMP_TEST\REAL\0863 (3).jpg
TEMP_TEST\0864.jpg,REAL,0.5962702035903931,0.5956732630729675,0.508817732334137,0.0005969405174255371,0.0874524712562561,0.08685553073883057,1,0,TEMP_TEST\REAL\0864.jpg
TEMP_TEST\0865 (6).jpg,REAL,0.6266128420829773,0.6285021305084229,0.5074511766433716,-0.0018892884254455566,0.11916166543960571,0.12105095386505127,1,0,TEMP_TEST\REAL\0865 (6).jpg
TEMP_TEST\0867 (6).jpg,REAL,0.2933047115802765,0.2947230041027069,0.5080698728561401,-0.00141829252243042,-0.21476516127586365,0.21334686875343323,0,0,TEMP_TEST\REAL\0867 (6).jpg
TEMP_TEST\0868.jpg,REAL,0.23904387652873993,0.23878264427185059,0.5111686587333679,0.00026123225688934326,-0.272124782204628,0.27238601446151733,0,0,TEMP_TEST\REAL\0868.jpg
TEMP_TEST\0869 (6).jpg,REAL,0.380083292722702,0.3799378275871277,0.5098453164100647,0.00014546513557434082,-0.12976202368736267,0.129907488822937,0,0,TEMP_TEST\REAL\0869 (6).jpg
TEMP_TEST\0870 (3).jpg,REAL,0.6017488837242126,0.6020005345344543,0.5091765522956848,-0.0002516508102416992,0.09257233142852783,0.09282398223876953,1,0,TEMP_TEST\REAL\0870 (3).jpg
TEMP_TEST\0873 (4).jpg,REAL,0.7842410206794739,0.7834216356277466,0.5095584392547607,0.0008193850517272949,0.27468258142471313,0.27386319637298584,1,0,TEMP_TEST\REAL\0873 (4).jpg
TEMP_TEST\0876 (5).jpg,REAL,0.4203316867351532,0.41926729679107666,0.5098913311958313,0.001064389944076538,-0.0895596444606781,0.09062403440475464,0,0,TEMP_TEST\REAL\0876 (5).jpg
TEMP_TEST\0881 (10).jpg,REAL,0.7396460175514221,0.737769365310669,0.5097486972808838,0.0018766522407531738,0.22989732027053833,0.22802066802978516,1,0,TEMP_TEST\REAL\0881 (10).jpg
TEMP_TEST\0885 (3).jpg,REAL,0.44073250889778137,0.44124817848205566,0.5088436007499695,-0.000515669584274292,-0.06811109185218811,0.06759542226791382,0,0,TEMP_TEST\REAL\0885 (3).jpg
TEMP_TEST\0888 (9).jpg,REAL,0.8781698942184448,0.8770381808280945,0.5098686218261719,0.0011317133903503418,0.36830127239227295,0.3671695590019226,1,0,TEMP_TEST\REAL\0888 (9).jpg
TEMP_TEST\0891 (4).jpg,REAL,0.977044939994812,0.9768248200416565,0.5079905986785889,0.00022011995315551758,0.46905434131622314,0.4688342213630676,1,0,TEMP_TEST\REAL\0891 (4).jpg
TEMP_TEST\0894 (10).jpg,REAL,0.49620625376701355,0.4952649772167206,0.5101058483123779,0.0009412765502929688,-0.01389959454536438,0.014840871095657349,0,0,TEMP_TEST\REAL\0894 (10).jpg
TEMP_TEST\0894 (8).jpg,REAL,0.7255882620811462,0.7239165306091309,0.5087302327156067,0.0016717314720153809,0.21685802936553955,0.21518629789352417,1,0,TEMP_TEST\REAL\0894 (8).jpg
TEMP_TEST\0898 (10).jpg,REAL,0.1490338146686554,0.14813846349716187,0.5110034942626953,0.0008953511714935303,-0.3619696795940399,0.36286503076553345,0,0,TEMP_TEST\REAL\0898 (10).jpg
TEMP_TEST\0901 (3).jpg,REAL,0.617186427116394,0.6155750751495361,0.5105317831039429,0.0016113519668579102,0.10665464401245117,0.10504329204559326,1,0,TEMP_TEST\REAL\0901 (3).jpg
TEMP_TEST\0901 (9).jpg,REAL,0.33012232184410095,0.3299518823623657,0.5087364912033081,0.0001704394817352295,-0.17861416935920715,0.17878460884094238,0,0,TEMP_TEST\REAL\0901 (9).jpg
TEMP_TEST\0905 (10).jpg,REAL,0.023196233436465263,0.023379473015666008,0.5086084604263306,-0.00018323957920074463,-0.4854122269898653,0.48522898741066456,0,0,TEMP_TEST\REAL\0905 (10).jpg
TEMP_TEST\0905 (9).jpg,REAL,0.5630025267601013,0.5644345283508301,0.5091375708580017,-0.0014320015907287598,0.05386495590209961,0.05529695749282837,1,0,TEMP_TEST\REAL\0905 (9).jpg
TEMP_TEST\0907 (9).jpg,REAL,0.15501567721366882,0.15438255667686462,0.5093590617179871,0.0006331205368041992,-0.35434338450431824,0.35497650504112244,0,0,TEMP_TEST\REAL\0907 (9).jpg
TEMP_TEST\0909 (2).jpg,REAL,0.6464582085609436,0.6442803740501404,0.5093850493431091,0.0021778345108032227,0.13707315921783447,0.13489532470703125,1,0,TEMP_TEST\REAL\0909 (2).jpg
TEMP_TEST\0909 (3).jpg,REAL,0.5196691751480103,0.5214933156967163,0.5083716511726379,-0.0018241405487060547,0.011297523975372314,0.01312166452407837,0,0,TEMP_TEST\REAL\0909 (3).jpg
TEMP_TEST\0913 (10).jpg,REAL,0.7910764813423157,0.7897445559501648,0.5097193717956543,0.001331925392150879,0.2813571095466614,0.2800251841545105,1,0,TEMP_TEST\REAL\0913 (10).jpg
TEMP_TEST\0913.jpg,REAL,0.7508100271224976,0.7495055794715881,0.5095704197883606,0.0013044476509094238,0.24123960733413696,0.23993515968322754,1,0,TEMP_TEST\REAL\0913.jpg
TEMP_TEST\0919 (10).jpg,REAL,0.7207040786743164,0.7188138961791992,0.5109818577766418,0.0018901824951171875,0.20972222089767456,0.20783203840255737,1,0,TEMP_TEST\REAL\0919 (10).jpg
TEMP_TEST\0919.jpg,REAL,0.76542067527771,0.763401210308075,0.5107503533363342,0.0020194649696350098,0.25467032194137573,0.2526508569717407,1,0,TEMP_TEST\REAL\0919.jpg
TEMP_TEST\0924 (8).jpg,REAL,0.10205212235450745,0.10156533867120743,0.5101879835128784,0.0004867836833000183,-0.40813586115837097,0.408622644841671,0,0,TEMP_TEST\REAL\0924 (8).jpg
TEMP_TEST\0926 (3).jpg,REAL,0.2084866762161255,0.20798823237419128,0.5102681517601013,0.0004984438419342041,-0.30178147554397583,0.30227991938591003,0,0,TEMP_TEST\REAL\0926 (3).jpg
TEMP_TEST\0926 (5).jpg,REAL,0.7805265784263611,0.7801375389099121,0.5079649686813354,0.0003890395164489746,0.27256160974502563,0.27217257022857666,1,0,TEMP_TEST\REAL\0926 (5).jpg
TEMP_TEST\0927 (2).jpg,REAL,0.7181198596954346,0.717021644115448,0.5076059103012085,0.0010982155799865723,0.21051394939422607,0.2094157338142395,1,0,TEMP_TEST\REAL\0927 (2).jpg
