path,label,hash
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53623.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46428.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49899.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37382.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48600.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38859.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40755.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48168.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4733.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49267.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45677.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41236.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43640.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49922.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41020.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48240.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40203.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48247.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4966.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47332.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46398.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4807.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51019.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52061.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43233.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39441.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_536.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43736.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45098.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46899.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51941.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53567.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49503.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47862.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47774.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54014.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46391.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48903.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37943.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40820.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46416.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4867.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43404.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40221.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54518.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43612.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47832.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37859.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46100.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47981.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5279.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53557.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49361.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52520.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51165.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48435.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44317.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_3754.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5331.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49207.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49755.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4333.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41618.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44851.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43190.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38537.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53918.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52090.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4063.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42997.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48320.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53530.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54962.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37103.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51421.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53738.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41785.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45649.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52679.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42428.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39174.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38250.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42429.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4258.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40387.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4077.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45338.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46362.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43277.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38843.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51657.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37992.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43251.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48031.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41959.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54664.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4942.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45333.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4277.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52526.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47440.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40088.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46952.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37723.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41298.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46686.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43412.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41861.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37515.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53869.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43688.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52071.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_529.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47860.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49931.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44128.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50120.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41645.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52343.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38066.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_378.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40625.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43860.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51859.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37823.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52257.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44989.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54833.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39899.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48420.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41068.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43930.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47845.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38643.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41819.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37437.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50869.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47072.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54667.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53935.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43484.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37509.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49560.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46385.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4617.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44803.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52551.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40252.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48461.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44773.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40930.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52597.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42894.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52991.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45953.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45297.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51655.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52862.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43351.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38013.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48368.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46590.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51822.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53938.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49462.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40100.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42631.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46955.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50808.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54127.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41753.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46179.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38530.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5170.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42989.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46693.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51433.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53948.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40707.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48436.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45938.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49294.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38060.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_3714.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44024.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41996.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46614.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4515.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42747.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47779.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54658.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40949.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38744.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46431.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47478.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4676.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5366.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44350.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46750.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45883.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39809.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47944.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47679.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41276.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44979.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44838.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44841.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41598.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47801.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43472.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38878.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38244.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37876.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41091.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47228.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51755.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40341.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46498.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4662.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38981.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39602.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48096.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54264.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46497.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52459.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49851.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37210.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_3798.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50729.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51885.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54421.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39944.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37939.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41050.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48108.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46889.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39892.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38921.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45381.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39008.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37906.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47978.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43153.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47337.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4392.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42324.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46069.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48899.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42740.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39638.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48705.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4362.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48319.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40489.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53562.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4446.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51405.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47400.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43245.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46689.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50938.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5271.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4795.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45358.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41272.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40315.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4450.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49619.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40843.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41614.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42297.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50546.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_421.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39512.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41770.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40965.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49292.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43083.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37667.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54924.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38832.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46222.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52600.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53656.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5217.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51766.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42480.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52032.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49413.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41718.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37112.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42304.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4460.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4395.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38100.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41955.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48314.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42349.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43646.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40562.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46454.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42578.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50304.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50371.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52696.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38334.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37510.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54162.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39482.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38040.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44936.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38827.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40411.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53975.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4552.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38143.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53916.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37282.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39699.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37842.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40537.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_42580.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5272.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_46935.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44410.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38860.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_47117.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_38513.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_53379.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43786.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49259.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_51702.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44061.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44169.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49002.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45328.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40623.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37376.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_40209.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41746.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37533.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_492.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45044.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_3938.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_39161.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37814.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4308.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_48637.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54590.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50256.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52303.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43432.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_4334.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50478.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50580.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_43152.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_44733.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41593.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_45105.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49320.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_50298.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_41973.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_49785.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_37652.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52677.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_52721.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_5087.jpg,1,
archive(2)/Data Set 4/Data Set 4/train/fake/fake_54960.jpg,1,
