image,true_class,attack,original_probability,attacked_probability,probability_delta,original_prediction,attacked_prediction,prediction_flipped,original_strength,attacked_strength,strength_delta
TEMP_TEST\FAKE\101 (6).jpg,AI-generated,contrast_low,0.9933316111564636,0.7886940240859985,-0.2046375870704651,1,1,0,0.9933316111564636,0.7886940240859985,-0.2046375870704651
TEMP_TEST\FAKE\101 (6).jpg,AI-generated,contrast_high,0.9933316111564636,0.9994540810585022,0.006122469902038574,1,1,0,0.9933316111564636,0.9994540810585022,0.006122469902038574
TEMP_TEST\FAKE\101 (6).jpg,AI-generated,brightness_low,0.9933316111564636,0.9834470748901367,-0.009884536266326904,1,1,0,0.9933316111564636,0.9834470748901367,-0.009884536266326904
TEMP_TEST\FAKE\101 (6).jpg,AI-generated,brightness_high,0.9933316111564636,0.9962084293365479,0.0028768181800842285,1,1,0,0.9933316111564636,0.9962084293365479,0.0028768181800842285
TEMP_TEST\FAKE\101 (6).jpg,AI-generated,gaussian_noise,0.9933316111564636,0.9934938549995422,0.00016224384307861328,1,1,0,0.9933316111564636,0.9934938549995422,0.00016224384307861328
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,jpeg_70,0.9999638795852661,0.9999862909317017,2.2411346435546875e-05,1,1,0,0.9999638795852661,0.9999862909317017,2.2411346435546875e-05
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,jpeg_50,0.9999638795852661,0.9988999366760254,-0.0010639429092407227,1,1,0,0.9999638795852661,0.9988999366760254,-0.0010639429092407227
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,resize_16_roundtrip,0.9999638795852661,0.9645102620124817,-0.035453617572784424,1,1,0,0.9999638795852661,0.9645102620124817,-0.035453617572784424
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,resize_8_roundtrip,0.9999638795852661,0.8039730191230774,-0.19599086046218872,1,1,0,0.9999638795852661,0.8039730191230774,-0.19599086046218872
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,gaussian_blur,0.9999638795852661,0.9940226674079895,-0.005941212177276611,1,1,0,0.9999638795852661,0.9940226674079895,-0.005941212177276611
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,contrast_low,0.9999638795852661,0.9913718700408936,-0.008592009544372559,1,1,0,0.9999638795852661,0.9913718700408936,-0.008592009544372559
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,contrast_high,0.9999638795852661,0.9999990463256836,3.516674041748047e-05,1,1,0,0.9999638795852661,0.9999990463256836,3.516674041748047e-05
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,brightness_low,0.9999638795852661,0.9995031356811523,-0.00046074390411376953,1,1,0,0.9999638795852661,0.9995031356811523,-0.00046074390411376953
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,brightness_high,0.9999638795852661,0.9999911785125732,2.7298927307128906e-05,1,1,0,0.9999638795852661,0.9999911785125732,2.7298927307128906e-05
TEMP_TEST\FAKE\101 (7).jpg,AI-generated,gaussian_noise,0.9999638795852661,0.9998749494552612,-8.893013000488281e-05,1,1,0,0.9999638795852661,0.9998749494552612,-8.893013000488281e-05
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,jpeg_70,0.9999394416809082,0.9999383687973022,-1.0728836059570312e-06,1,1,0,0.9999394416809082,0.9999383687973022,-1.0728836059570312e-06
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,jpeg_50,0.9999394416809082,0.9969040751457214,-0.0030353665351867676,1,1,0,0.9999394416809082,0.9969040751457214,-0.0030353665351867676
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,resize_16_roundtrip,0.9999394416809082,0.9854758381843567,-0.014463603496551514,1,1,0,0.9999394416809082,0.9854758381843567,-0.014463603496551514
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,resize_8_roundtrip,0.9999394416809082,0.8575553297996521,-0.1423841118812561,1,1,0,0.9999394416809082,0.8575553297996521,-0.1423841118812561
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,gaussian_blur,0.9999394416809082,0.9985480904579163,-0.0013913512229919434,1,1,0,0.9999394416809082,0.9985480904579163,-0.0013913512229919434
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,contrast_low,0.9999394416809082,0.9762170910835266,-0.023722350597381592,1,1,0,0.9999394416809082,0.9762170910835266,-0.023722350597381592
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,contrast_high,0.9999394416809082,0.9999947547912598,5.53131103515625e-05,1,1,0,0.9999394416809082,0.9999947547912598,5.53131103515625e-05
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,brightness_low,0.9999394416809082,0.9997079968452454,-0.0002314448356628418,1,1,0,0.9999394416809082,0.9997079968452454,-0.0002314448356628418
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,brightness_high,0.9999394416809082,0.9999324083328247,-7.033348083496094e-06,1,1,0,0.9999394416809082,0.9999324083328247,-7.033348083496094e-06
TEMP_TEST\FAKE\101 (8).jpg,AI-generated,gaussian_noise,0.9999394416809082,0.9996482133865356,-0.0002912282943725586,1,1,0,0.9999394416809082,0.9996482133865356,-0.0002912282943725586
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,jpeg_70,0.9992756247520447,0.999778687953949,0.0005030632019042969,1,1,0,0.9992756247520447,0.999778687953949,0.0005030632019042969
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,jpeg_50,0.9992756247520447,0.9998390674591064,0.0005634427070617676,1,1,0,0.9992756247520447,0.9998390674591064,0.0005634427070617676
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,resize_16_roundtrip,0.9992756247520447,0.973543643951416,-0.025731980800628662,1,1,0,0.9992756247520447,0.973543643951416,-0.025731980800628662
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,resize_8_roundtrip,0.9992756247520447,0.9680441617965698,-0.031231462955474854,1,1,0,0.9992756247520447,0.9680441617965698,-0.031231462955474854
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,gaussian_blur,0.9992756247520447,0.9885856509208679,-0.010689973831176758,1,1,0,0.9992756247520447,0.9885856509208679,-0.010689973831176758
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,contrast_low,0.9992756247520447,0.9979185461997986,-0.0013570785522460938,1,1,0,0.9992756247520447,0.9979185461997986,-0.0013570785522460938
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,contrast_high,0.9992756247520447,0.9995121955871582,0.0002365708351135254,1,1,0,0.9992756247520447,0.9995121955871582,0.0002365708351135254
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,brightness_low,0.9992756247520447,0.9986786246299744,-0.0005970001220703125,1,1,0,0.9992756247520447,0.9986786246299744,-0.0005970001220703125
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,brightness_high,0.9992756247520447,0.9989433884620667,-0.00033223628997802734,1,1,0,0.9992756247520447,0.9989433884620667,-0.00033223628997802734
TEMP_TEST\FAKE\101 (9).jpg,AI-generated,gaussian_noise,0.9992756247520447,0.9922409057617188,-0.007034718990325928,1,1,0,0.9992756247520447,0.9922409057617188,-0.007034718990325928
TEMP_TEST\FAKE\101.jpg,AI-generated,jpeg_70,0.923403799533844,0.9607482552528381,0.03734445571899414,1,1,0,0.923403799533844,0.9607482552528381,0.03734445571899414
TEMP_TEST\FAKE\101.jpg,AI-generated,jpeg_50,0.923403799533844,0.7157443761825562,-0.20765942335128784,1,1,0,0.923403799533844,0.7157443761825562,-0.20765942335128784
TEMP_TEST\FAKE\101.jpg,AI-generated,resize_16_roundtrip,0.923403799533844,0.16328629851341248,-0.7601175010204315,1,0,1,0.923403799533844,0.8367137014865875,-0.08669009804725647
TEMP_TEST\FAKE\101.jpg,AI-generated,resize_8_roundtrip,0.923403799533844,0.12480263411998749,-0.7986011654138565,1,0,1,0.923403799533844,0.8751973658800125,-0.04820643365383148
TEMP_TEST\FAKE\101.jpg,AI-generated,gaussian_blur,0.923403799533844,0.3693888783454895,-0.5540149211883545,1,0,1,0.923403799533844,0.6306111216545105,-0.2927926778793335
TEMP_TEST\FAKE\101.jpg,AI-generated,contrast_low,0.923403799533844,0.5761485695838928,-0.34725522994995117,1,1,0,0.923403799533844,0.5761485695838928,-0.34725522994995117
TEMP_TEST\FAKE\101.jpg,AI-generated,contrast_high,0.923403799533844,0.9973128437995911,0.07390904426574707,1,1,0,0.923403799533844,0.9973128437995911,0.07390904426574707
TEMP_TEST\FAKE\101.jpg,AI-generated,brightness_low,0.923403799533844,0.9675286412239075,0.04412484169006348,1,1,0,0.923403799533844,0.9675286412239075,0.04412484169006348
TEMP_TEST\FAKE\101.jpg,AI-generated,brightness_high,0.923403799533844,0.7330906391143799,-0.1903131604194641,1,1,0,0.923403799533844,0.7330906391143799,-0.1903131604194641
TEMP_TEST\FAKE\101.jpg,AI-generated,gaussian_noise,0.923403799533844,0.7941855788230896,-0.1292182207107544,1,1,0,0.923403799533844,0.7941855788230896,-0.1292182207107544
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,jpeg_70,0.007848815992474556,0.012602007947862148,0.004753191955387592,0,0,0,0.9921511840075254,0.9873979920521379,-0.004753191955387592
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,jpeg_50,0.007848815992474556,0.03071732260286808,0.022868506610393524,0,0,0,0.9921511840075254,0.9692826773971319,-0.022868506610393524
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,resize_16_roundtrip,0.007848815992474556,0.14538118243217468,0.13753236643970013,0,0,0,0.9921511840075254,0.8546188175678253,-0.13753236643970013
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,resize_8_roundtrip,0.007848815992474556,0.4424119293689728,0.4345631133764982,0,0,0,0.9921511840075254,0.5575880706310272,-0.4345631133764982
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,gaussian_blur,0.007848815992474556,0.05342182144522667,0.04557300545275211,0,0,0,0.9921511840075254,0.9465781785547733,-0.04557300545275211
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,contrast_low,0.007848815992474556,0.0148438336327672,0.0069950176402926445,0,0,0,0.9921511840075254,0.9851561663672328,-0.0069950176402926445
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,contrast_high,0.007848815992474556,0.011252149008214474,0.0034033330157399178,0,0,0,0.9921511840075254,0.9887478509917855,-0.0034033330157399178
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,brightness_low,0.007848815992474556,0.012373990379273891,0.0045251743867993355,0,0,0,0.9921511840075254,0.9876260096207261,-0.0045251743867993355
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,brightness_high,0.007848815992474556,0.005895152688026428,-0.0019536633044481277,0,0,0,0.9921511840075254,0.9941048473119736,0.0019536633044481277
TEMP_TEST\FAKE\102 (10).jpg,AI-generated,gaussian_noise,0.007848815992474556,0.004864152520895004,-0.0029846634715795517,0,0,0,0.9921511840075254,0.995135847479105,0.0029846634715795517
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,jpeg_70,0.9932736158370972,0.9894040822982788,-0.0038695335388183594,1,1,0,0.9932736158370972,0.9894040822982788,-0.0038695335388183594
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,jpeg_50,0.9932736158370972,0.9654040336608887,-0.027869582176208496,1,1,0,0.9932736158370972,0.9654040336608887,-0.027869582176208496
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,resize_16_roundtrip,0.9932736158370972,0.9519134759902954,-0.04136013984680176,1,1,0,0.9932736158370972,0.9519134759902954,-0.04136013984680176
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,resize_8_roundtrip,0.9932736158370972,0.6491343975067139,-0.3441392183303833,1,1,0,0.9932736158370972,0.6491343975067139,-0.3441392183303833
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,gaussian_blur,0.9932736158370972,0.9720095992088318,-0.02126401662826538,1,1,0,0.9932736158370972,0.9720095992088318,-0.02126401662826538
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,contrast_low,0.9932736158370972,0.828214168548584,-0.16505944728851318,1,1,0,0.9932736158370972,0.828214168548584,-0.16505944728851318
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,contrast_high,0.9932736158370972,0.9989364743232727,0.005662858486175537,1,1,0,0.9932736158370972,0.9989364743232727,0.005662858486175537
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,brightness_low,0.9932736158370972,0.9938045740127563,0.0005309581756591797,1,1,0,0.9932736158370972,0.9938045740127563,0.0005309581756591797
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,brightness_high,0.9932736158370972,0.9921798706054688,-0.001093745231628418,1,1,0,0.9932736158370972,0.9921798706054688,-0.001093745231628418
TEMP_TEST\FAKE\102 (2).jpg,AI-generated,gaussian_noise,0.9932736158370972,0.9761477708816528,-0.017125844955444336,1,1,0,0.9932736158370972,0.9761477708816528,-0.017125844955444336
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,jpeg_70,0.9968210458755493,0.9976690411567688,0.0008479952812194824,1,1,0,0.9968210458755493,0.9976690411567688,0.0008479952812194824
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,jpeg_50,0.9968210458755493,0.9983270764350891,0.001506030559539795,1,1,0,0.9968210458755493,0.9983270764350891,0.001506030559539795
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,resize_16_roundtrip,0.9968210458755493,0.9297336935997009,-0.06708735227584839,1,1,0,0.9968210458755493,0.9297336935997009,-0.06708735227584839
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,resize_8_roundtrip,0.9968210458755493,0.9175105094909668,-0.07931053638458252,1,1,0,0.9968210458755493,0.9175105094909668,-0.07931053638458252
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,gaussian_blur,0.9968210458755493,0.9820613265037537,-0.014759719371795654,1,1,0,0.9968210458755493,0.9820613265037537,-0.014759719371795654
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,contrast_low,0.9968210458755493,0.9930616021156311,-0.003759443759918213,1,1,0,0.9968210458755493,0.9930616021156311,-0.003759443759918213
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,contrast_high,0.9968210458755493,0.9985264539718628,0.0017054080963134766,1,1,0,0.9968210458755493,0.9985264539718628,0.0017054080963134766
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,brightness_low,0.9968210458755493,0.9915709495544434,-0.005250096321105957,1,1,0,0.9968210458755493,0.9915709495544434,-0.005250096321105957
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,brightness_high,0.9968210458755493,0.9973170161247253,0.0004959702491760254,1,1,0,0.9968210458755493,0.9973170161247253,0.0004959702491760254
TEMP_TEST\FAKE\102 (3).jpg,AI-generated,gaussian_noise,0.9968210458755493,0.838409423828125,-0.15841162204742432,1,1,0,0.9968210458755493,0.838409423828125,-0.15841162204742432
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,jpeg_70,0.9073370695114136,0.9381377100944519,0.03080064058303833,1,1,0,0.9073370695114136,0.9381377100944519,0.03080064058303833
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,jpeg_50,0.9073370695114136,0.9271993637084961,0.01986229419708252,1,1,0,0.9073370695114136,0.9271993637084961,0.01986229419708252
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,resize_16_roundtrip,0.9073370695114136,0.23537862300872803,-0.6719584465026855,1,0,1,0.9073370695114136,0.764621376991272,-0.1427156925201416
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,resize_8_roundtrip,0.9073370695114136,0.2950912117958069,-0.6122458577156067,1,0,1,0.9073370695114136,0.7049087882041931,-0.20242828130722046
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,gaussian_blur,0.9073370695114136,0.11210472136735916,-0.7952323481440544,1,0,1,0.9073370695114136,0.8878952786326408,-0.019441790878772736
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,contrast_low,0.9073370695114136,0.4118322730064392,-0.49550479650497437,1,0,1,0.9073370695114136,0.5881677269935608,-0.3191693425178528
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,contrast_high,0.9073370695114136,0.9917190074920654,0.08438193798065186,1,1,0,0.9073370695114136,0.9917190074920654,0.08438193798065186
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,brightness_low,0.9073370695114136,0.769529402256012,-0.1378076672554016,1,1,0,0.9073370695114136,0.769529402256012,-0.1378076672554016
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,brightness_high,0.9073370695114136,0.881622850894928,-0.025714218616485596,1,1,0,0.9073370695114136,0.881622850894928,-0.025714218616485596
TEMP_TEST\FAKE\102 (4).jpg,AI-generated,gaussian_noise,0.9073370695114136,0.7389339208602905,-0.16840314865112305,1,1,0,0.9073370695114136,0.7389339208602905,-0.16840314865112305
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,jpeg_70,0.999901294708252,0.9999290704727173,2.777576446533203e-05,1,1,0,0.999901294708252,0.9999290704727173,2.777576446533203e-05
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,jpeg_50,0.999901294708252,0.9997815489768982,-0.00011974573135375977,1,1,0,0.999901294708252,0.9997815489768982,-0.00011974573135375977
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,resize_16_roundtrip,0.999901294708252,0.9877504706382751,-0.012150824069976807,1,1,0,0.999901294708252,0.9877504706382751,-0.012150824069976807
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,resize_8_roundtrip,0.999901294708252,0.8982717990875244,-0.10162949562072754,1,1,0,0.999901294708252,0.8982717990875244,-0.10162949562072754
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,gaussian_blur,0.999901294708252,0.9971471428871155,-0.0027541518211364746,1,1,0,0.999901294708252,0.9971471428871155,-0.0027541518211364746
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,contrast_low,0.999901294708252,0.9978315234184265,-0.0020697712898254395,1,1,0,0.999901294708252,0.9978315234184265,-0.0020697712898254395
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,contrast_high,0.999901294708252,0.9999943971633911,9.310245513916016e-05,1,1,0,0.999901294708252,0.9999943971633911,9.310245513916016e-05
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,brightness_low,0.999901294708252,0.999188244342804,-0.000713050365447998,1,1,0,0.999901294708252,0.999188244342804,-0.000713050365447998
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,brightness_high,0.999901294708252,0.9998308420181274,-7.045269012451172e-05,1,1,0,0.999901294708252,0.9998308420181274,-7.045269012451172e-05
TEMP_TEST\FAKE\102 (5).jpg,AI-generated,gaussian_noise,0.999901294708252,0.9895602464675903,-0.010341048240661621,1,1,0,0.999901294708252,0.9895602464675903,-0.010341048240661621
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,jpeg_70,0.9926086068153381,0.9926387071609497,3.0100345611572266e-05,1,1,0,0.9926086068153381,0.9926387071609497,3.0100345611572266e-05
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,jpeg_50,0.9926086068153381,0.9944567680358887,0.0018481612205505371,1,1,0,0.9926086068153381,0.9944567680358887,0.0018481612205505371
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,resize_16_roundtrip,0.9926086068153381,0.8303535580635071,-0.16225504875183105,1,1,0,0.9926086068153381,0.8303535580635071,-0.16225504875183105
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,resize_8_roundtrip,0.9926086068153381,0.4965813159942627,-0.49602729082107544,1,0,1,0.9926086068153381,0.5034186840057373,-0.48918992280960083
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,gaussian_blur,0.9926086068153381,0.9430380463600159,-0.049570560455322266,1,1,0,0.9926086068153381,0.9430380463600159,-0.049570560455322266
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,contrast_low,0.9926086068153381,0.7513489127159119,-0.24125969409942627,1,1,0,0.9926086068153381,0.7513489127159119,-0.24125969409942627
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,contrast_high,0.9926086068153381,0.9994025230407715,0.00679391622543335,1,1,0,0.9926086068153381,0.9994025230407715,0.00679391622543335
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,brightness_low,0.9926086068153381,0.9496356844902039,-0.04297292232513428,1,1,0,0.9926086068153381,0.9496356844902039,-0.04297292232513428
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,brightness_high,0.9926086068153381,0.9990944862365723,0.006485879421234131,1,1,0,0.9926086068153381,0.9990944862365723,0.006485879421234131
TEMP_TEST\FAKE\102 (6).jpg,AI-generated,gaussian_noise,0.9926086068153381,0.9913188815116882,-0.0012897253036499023,1,1,0,0.9926086068153381,0.9913188815116882,-0.0012897253036499023
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,jpeg_70,0.9999290704727173,0.9999703168869019,4.124641418457031e-05,1,1,0,0.9999290704727173,0.9999703168869019,4.124641418457031e-05
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,jpeg_50,0.9999290704727173,0.9957090616226196,-0.004220008850097656,1,1,0,0.9999290704727173,0.9957090616226196,-0.004220008850097656
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,resize_16_roundtrip,0.9999290704727173,0.9768896698951721,-0.023039400577545166,1,1,0,0.9999290704727173,0.9768896698951721,-0.023039400577545166
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,resize_8_roundtrip,0.9999290704727173,0.9242397546768188,-0.07568931579589844,1,1,0,0.9999290704727173,0.9242397546768188,-0.07568931579589844
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,gaussian_blur,0.9999290704727173,0.9972167015075684,-0.0027123689651489258,1,1,0,0.9999290704727173,0.9972167015075684,-0.0027123689651489258
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,contrast_low,0.9999290704727173,0.9924748539924622,-0.007454216480255127,1,1,0,0.9999290704727173,0.9924748539924622,-0.007454216480255127
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,contrast_high,0.9999290704727173,0.9999949932098389,6.592273712158203e-05,1,1,0,0.9999290704727173,0.9999949932098389,6.592273712158203e-05
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,brightness_low,0.9999290704727173,0.9989870190620422,-0.0009420514106750488,1,1,0,0.9999290704727173,0.9989870190620422,-0.0009420514106750488
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,brightness_high,0.9999290704727173,0.9999617338180542,3.266334533691406e-05,1,1,0,0.9999290704727173,0.9999617338180542,3.266334533691406e-05
TEMP_TEST\FAKE\102 (7).jpg,AI-generated,gaussian_noise,0.9999290704727173,0.9995928406715393,-0.0003362298011779785,1,1,0,0.9999290704727173,0.9995928406715393,-0.0003362298011779785
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,jpeg_70,0.994594156742096,0.9964170455932617,0.0018228888511657715,1,1,0,0.994594156742096,0.9964170455932617,0.0018228888511657715
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,jpeg_50,0.994594156742096,0.9978967905044556,0.003302633762359619,1,1,0,0.994594156742096,0.9978967905044556,0.003302633762359619
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,resize_16_roundtrip,0.994594156742096,0.507490336894989,-0.48710381984710693,1,0,1,0.994594156742096,0.492509663105011,-0.502084493637085
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,resize_8_roundtrip,0.994594156742096,0.12100864946842194,-0.873585507273674,1,0,1,0.994594156742096,0.8789913505315781,-0.11560280621051788
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,gaussian_blur,0.994594156742096,0.9445734024047852,-0.05002075433731079,1,1,0,0.994594156742096,0.9445734024047852,-0.05002075433731079
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,contrast_low,0.994594156742096,0.9451635479927063,-0.04943060874938965,1,1,0,0.994594156742096,0.9451635479927063,-0.04943060874938965
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,contrast_high,0.994594156742096,0.9996298551559448,0.005035698413848877,1,1,0,0.994594156742096,0.9996298551559448,0.005035698413848877
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,brightness_low,0.994594156742096,0.9900796413421631,-0.004514515399932861,1,1,0,0.994594156742096,0.9900796413421631,-0.004514515399932861
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,brightness_high,0.994594156742096,0.995184600353241,0.0005904436111450195,1,1,0,0.994594156742096,0.995184600353241,0.0005904436111450195
TEMP_TEST\FAKE\102 (8).jpg,AI-generated,gaussian_noise,0.994594156742096,0.9904373288154602,-0.004156827926635742,1,1,0,0.994594156742096,0.9904373288154602,-0.004156827926635742
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,jpeg_70,0.9594594836235046,0.9800869226455688,0.02062743902206421,1,1,0,0.9594594836235046,0.9800869226455688,0.02062743902206421
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,jpeg_50,0.9594594836235046,0.9979028701782227,0.03844338655471802,1,1,0,0.9594594836235046,0.9979028701782227,0.03844338655471802
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,resize_16_roundtrip,0.9594594836235046,0.7478968501091003,-0.2115626335144043,1,1,0,0.9594594836235046,0.7478968501091003,-0.2115626335144043
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,resize_8_roundtrip,0.9594594836235046,0.5872952342033386,-0.372164249420166,1,1,0,0.9594594836235046,0.5872952342033386,-0.372164249420166
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,gaussian_blur,0.9594594836235046,0.6209104657173157,-0.33854901790618896,1,1,0,0.9594594836235046,0.6209104657173157,-0.33854901790618896
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,contrast_low,0.9594594836235046,0.8140428066253662,-0.14541667699813843,1,1,0,0.9594594836235046,0.8140428066253662,-0.14541667699813843
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,contrast_high,0.9594594836235046,0.962986171245575,0.0035266876220703125,1,1,0,0.9594594836235046,0.962986171245575,0.0035266876220703125
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,brightness_low,0.9594594836235046,0.7723446488380432,-0.18711483478546143,1,1,0,0.9594594836235046,0.7723446488380432,-0.18711483478546143
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,brightness_high,0.9594594836235046,0.9741352796554565,0.014675796031951904,1,1,0,0.9594594836235046,0.9741352796554565,0.014675796031951904
TEMP_TEST\FAKE\102 (9).jpg,AI-generated,gaussian_noise,0.9594594836235046,0.33545467257499695,-0.6240048110485077,1,0,1,0.9594594836235046,0.664545327425003,-0.2949141561985016
TEMP_TEST\FAKE\102.jpg,AI-generated,jpeg_70,0.9999899864196777,0.9999932050704956,3.2186508178710938e-06,1,1,0,0.9999899864196777,0.9999932050704956,3.2186508178710938e-06
TEMP_TEST\FAKE\102.jpg,AI-generated,jpeg_50,0.9999899864196777,0.9999912977218628,1.3113021850585938e-06,1,1,0,0.9999899864196777,0.9999912977218628,1.3113021850585938e-06
TEMP_TEST\FAKE\102.jpg,AI-generated,resize_16_roundtrip,0.9999899864196777,0.9829298257827759,-0.017060160636901855,1,1,0,0.9999899864196777,0.9829298257827759,-0.017060160636901855
TEMP_TEST\FAKE\102.jpg,AI-generated,resize_8_roundtrip,0.9999899864196777,0.5115416049957275,-0.4884483814239502,1,0,1,0.9999899864196777,0.48845839500427246,-0.5115315914154053
TEMP_TEST\FAKE\102.jpg,AI-generated,gaussian_blur,0.9999899864196777,0.9956804513931274,-0.004309535026550293,1,1,0,0.9999899864196777,0.9956804513931274,-0.004309535026550293
TEMP_TEST\FAKE\102.jpg,AI-generated,contrast_low,0.9999899864196777,0.9982169270515442,-0.001773059368133545,1,1,0,0.9999899864196777,0.9982169270515442,-0.001773059368133545
TEMP_TEST\FAKE\102.jpg,AI-generated,contrast_high,0.9999899864196777,0.9999998807907104,9.894371032714844e-06,1,1,0,0.9999899864196777,0.9999998807907104,9.894371032714844e-06
